"","lat","lon","place","generator.source"
"23403",51.9068651,13.784215,"Brandenburg","wind"
"23404",51.9592592,13.8044983,"Brandenburg","wind"
"23405",51.9595815,13.7932932,"Brandenburg","wind"
"23406",51.9597807,13.7865726,"Brandenburg","wind"
"23407",51.9600421,13.7798119,"Brandenburg","wind"
"23408",51.9609782,13.8011623,"Brandenburg","wind"
"23409",51.9622409,13.7779173,"Brandenburg","wind"
"23410",51.963034,13.7909691,"Brandenburg","wind"
"23411",51.9635304,13.7836253,"Brandenburg","wind"
"23412",51.9638381,13.7740583,"Brandenburg","wind"
"23413",51.9660009,13.7781265,"Brandenburg","wind"
"23414",51.9663409,13.7896787,"Brandenburg","wind"
"23415",51.9664521,13.7741048,"Brandenburg","wind"
"23416",51.9684272,13.7841884,"Brandenburg","wind"
"23417",51.9695412,13.7897362,"Brandenburg","wind"
"23418",51.9707564,13.7832843,"Brandenburg","wind"
"23419",51.512589,13.3233228,"Brandenburg","wind"
"23420",51.5225579,13.3277615,"Brandenburg","wind"
"23421",51.5226221,13.3336013,"Brandenburg","wind"
"23422",51.5230139,13.321017,"Brandenburg","wind"
"23423",51.5241895,13.3304982,"Brandenburg","wind"
"23424",51.5257924,13.3238911,"Brandenburg","wind"
"23425",51.5262261,13.3345248,"Brandenburg","wind"
"23426",51.526489,13.3280779,"Brandenburg","wind"
"23427",51.5276304,13.32033,"Brandenburg","wind"
"23428",51.5287025,13.3342324,"Brandenburg","wind"
"23429",51.530829,13.3321815,"Brandenburg","wind"
"23430",51.532954,13.3371909,"Brandenburg","wind"
"23431",51.5336284,13.3297195,"Brandenburg","wind"
"23432",51.535929,13.3312997,"Brandenburg","wind"
"23433",51.8419677,13.6539915,"Brandenburg","wind"
"23434",51.8438955,13.650069,"Brandenburg","wind"
"23435",51.8467417,13.6579462,"Brandenburg","wind"
"23436",51.8670526,13.5589763,"Brandenburg","wind"
"23437",51.8673146,13.5642568,"Brandenburg","wind"
"23438",51.5523691,13.8359446,"Brandenburg","wind"
"23439",51.5529869,13.8409675,"Brandenburg","wind"
"23440",51.5536327,13.8262865,"Brandenburg","wind"
"23441",51.5537192,13.8314631,"Brandenburg","wind"
"23442",51.5548896,13.8217515,"Brandenburg","wind"
"23443",51.5563792,13.8393993,"Brandenburg","wind"
"23444",51.5567383,13.833752,"Brandenburg","wind"
"23445",51.5570109,13.8279657,"Brandenburg","wind"
"23446",51.5584406,13.8226179,"Brandenburg","wind"
"23447",51.5593117,13.8427791,"Brandenburg","wind"
"23448",51.5596841,13.8370462,"Brandenburg","wind"
"23449",51.5602825,13.8313669,"Brandenburg","wind"
"23450",51.5619249,13.8235056,"Brandenburg","wind"
"23451",52.6653984,13.4191263,"Brandenburg","wind"
"23452",52.6655719,13.4120897,"Brandenburg","wind"
"23453",52.6677489,13.4157653,"Brandenburg","wind"
"23454",51.9767264,13.7157605,"Brandenburg","wind"
"23455",51.9776379,13.7211044,"Brandenburg","wind"
"23456",51.9791662,13.7120712,"Brandenburg","wind"
"23457",51.8692981,13.7363021,"Brandenburg","wind"
"23458",51.8713245,13.7333624,"Brandenburg","wind"
"23459",51.8790196,13.4062879,"Brandenburg","wind"
"23460",53.2517096,14.0274162,"Brandenburg","wind"
"23461",53.2519184,14.0528495,"Brandenburg","wind"
"23462",53.2522639,14.0326875,"Brandenburg","wind"
"23463",53.2531049,14.0489777,"Brandenburg","wind"
"23464",53.253373,14.0421876,"Brandenburg","wind"
"23465",53.2543224,14.0285674,"Brandenburg","wind"
"23466",53.2543306,14.0365816,"Brandenburg","wind"
"23467",53.2553487,14.0569355,"Brandenburg","wind"
"23468",53.255675,14.0484157,"Brandenburg","wind"
"23469",53.2559532,14.0415475,"Brandenburg","wind"
"23470",53.2565424,14.0319245,"Brandenburg","wind"
"23471",53.2581269,14.0556235,"Brandenburg","wind"
"23472",53.2587301,14.0484357,"Brandenburg","wind"
"23473",53.259007,14.0353076,"Brandenburg","wind"
"23474",53.259137,14.0408823,"Brandenburg","wind"
"23475",53.2611894,14.0560611,"Brandenburg","wind"
"23476",53.2614379,14.0476962,"Brandenburg","wind"
"23477",53.2628526,14.0405495,"Brandenburg","wind"
"23478",53.2634168,14.0554748,"Brandenburg","wind"
"23479",53.2640468,14.048541,"Brandenburg","wind"
"23480",53.2655643,14.0637398,"Brandenburg","wind"
"23481",53.2660263,14.0551348,"Brandenburg","wind"
"23482",53.2662785,14.0470956,"Brandenburg","wind"
"23483",53.268199,14.0616719,"Brandenburg","wind"
"23484",53.2683617,14.0543169,"Brandenburg","wind"
"23485",53.2699849,14.0441349,"Brandenburg","wind"
"23486",53.2718053,14.0559296,"Brandenburg","wind"
"23487",53.2722367,14.0486632,"Brandenburg","wind"
"23488",53.2727389,14.0425229,"Brandenburg","wind"
"23489",53.2744008,14.0476069,"Brandenburg","wind"
"23490",53.2746325,14.0528244,"Brandenburg","wind"
"23491",53.275282,14.0438355,"Brandenburg","wind"
"23492",53.2765797,14.051121,"Brandenburg","wind"
"23493",53.2789342,14.0458126,"Brandenburg","wind"
"23494",53.2790621,14.0490055,"Brandenburg","wind"
"23495",53.2815538,14.0421601,"Brandenburg","wind"
"23496",53.2815775,14.049061,"Brandenburg","wind"
"23497",53.2832923,14.0457175,"Brandenburg","wind"
"23498",53.2843675,14.0497978,"Brandenburg","wind"
"23499",51.5237795,13.3373301,"Brandenburg","wind"
"23500",51.5201997,13.324954,"Brandenburg","wind"
"23501",52.5494471,12.8746669,"Brandenburg","wind"
"23502",52.5484166,12.8699355,"Brandenburg","wind"
"23503",52.7025271,14.1718027,"Brandenburg","wind"
"23504",52.7113158,14.172146,"Brandenburg","wind"
"23505",52.3233863,13.682366,"Brandenburg","wind"
"23506",52.3252321,13.6782489,"Brandenburg","wind"
"23507",51.9620545,13.9750443,"Brandenburg","wind"
"23508",51.9649104,13.9741234,"Brandenburg","wind"
"23509",51.9674079,13.9713236,"Brandenburg","wind"
"23510",51.967835,13.9799663,"Brandenburg","wind"
"23511",51.9693972,13.9594339,"Brandenburg","wind"
"23512",51.9697849,13.9667908,"Brandenburg","wind"
"23513",51.9700558,13.9831403,"Brandenburg","wind"
"23514",51.9702741,13.9733707,"Brandenburg","wind"
"23515",51.9722023,13.9691159,"Brandenburg","wind"
"23516",51.9723084,13.9569494,"Brandenburg","wind"
"23517",51.9725117,13.9890052,"Brandenburg","wind"
"23518",51.972666,13.9781815,"Brandenburg","wind"
"23519",51.9732076,13.9634839,"Brandenburg","wind"
"23520",51.9732189,13.9952895,"Brandenburg","wind"
"23521",51.9735263,13.9840989,"Brandenburg","wind"
"23522",52.6723922,14.2288423,"Brandenburg","biomass"
"23523",51.9050495,13.7759428,"Brandenburg","wind"
"23524",51.9032821,13.7675958,"Brandenburg","wind"
"23525",51.7414689,13.8699645,"Brandenburg","wind"
"23526",51.7423482,13.8752345,"Brandenburg","wind"
"23527",51.7377252,13.8735364,"Brandenburg","wind"
"23528",51.7364651,13.8783818,"Brandenburg","wind"
"23529",51.6463944,13.8704841,"Brandenburg","wind"
"23530",51.6479503,13.8740155,"Brandenburg","wind"
"23531",51.6453761,13.8746719,"Brandenburg","wind"
"23532",51.6488952,13.8779146,"Brandenburg","wind"
"23533",51.6479258,13.8814986,"Brandenburg","wind"
"23534",51.6468587,13.8851744,"Brandenburg","wind"
"23535",51.6441215,13.8835597,"Brandenburg","wind"
"23536",51.641042,13.8836909,"Brandenburg","wind"
"23537",51.6441821,13.8793402,"Brandenburg","wind"
"23538",52.18565,12.826731,"Brandenburg","wind"
"23539",52.1832613,12.8276509,"Brandenburg","wind"
"23540",52.1809277,12.8285528,"Brandenburg","wind"
"23541",52.1784945,12.8271278,"Brandenburg","wind"
"23542",52.1766694,12.8292382,"Brandenburg","wind"
"23543",52.1723665,12.8303385,"Brandenburg","wind"
"23544",52.169966,12.8292562,"Brandenburg","wind"
"23545",52.1671781,12.828679,"Brandenburg","wind"
"23546",52.1648327,12.8264424,"Brandenburg","wind"
"23547",52.1624428,12.8349727,"Brandenburg","wind"
"23548",52.1597041,12.8385311,"Brandenburg","wind"
"23549",52.156526,12.8379972,"Brandenburg","wind"
"23550",52.1545872,12.8329035,"Brandenburg","wind"
"23551",52.1542219,12.8237153,"Brandenburg","wind"
"23552",52.1565181,12.8248201,"Brandenburg","wind"
"23553",52.1593537,12.8259023,"Brandenburg","wind"
"23554",52.695575,13.7000853,"Brandenburg","wind"
"23555",52.6971534,13.7103373,"Brandenburg","wind"
"23556",52.6787359,13.6786229,"Brandenburg","wind"
"23557",52.6774349,13.6749322,"Brandenburg","wind"
"23558",53.1391003,12.4620503,"Brandenburg","wind"
"23559",53.1365522,12.4627343,"Brandenburg","wind"
"23560",53.1449257,12.4502014,"Brandenburg","wind"
"23561",53.1425787,12.443285,"Brandenburg","wind"
"23562",53.1436009,12.4396597,"Brandenburg","wind"
"23563",53.1412948,12.4371543,"Brandenburg","wind"
"23564",53.1393601,12.4383494,"Brandenburg","wind"
"23565",53.138194,12.4410276,"Brandenburg","wind"
"23566",53.1400585,12.4467014,"Brandenburg","wind"
"23567",53.1388439,12.4485293,"Brandenburg","wind"
"23568",53.1372918,12.4465326,"Brandenburg","wind"
"23569",53.1377979,12.4529446,"Brandenburg","wind"
"23570",53.143067,12.4324489,"Brandenburg","wind"
"23571",53.1412789,12.4294116,"Brandenburg","wind"
"23572",53.1448382,12.4307896,"Brandenburg","wind"
"23573",53.1442647,12.4257275,"Brandenburg","wind"
"23574",53.1448044,12.4206655,"Brandenburg","wind"
"23575",53.1469972,12.4213123,"Brandenburg","wind"
"23576",53.1494091,12.4209186,"Brandenburg","wind"
"23577",53.1505897,12.4246589,"Brandenburg","wind"
"23578",53.1536249,12.4293747,"Brandenburg","wind"
"23579",53.1554462,12.4295153,"Brandenburg","wind"
"23580",53.1576721,12.4297965,"Brandenburg","wind"
"23581",53.1567785,12.432382,"Brandenburg","wind"
"23582",53.1547548,12.4322713,"Brandenburg","wind"
"23583",53.1512688,12.4318398,"Brandenburg","wind"
"23584",53.1520378,12.429095,"Brandenburg","wind"
"23585",53.1507426,12.428915,"Brandenburg","wind"
"23586",52.5617747,12.8897633,"Brandenburg","wind"
"23587",52.5639888,12.8899704,"Brandenburg","wind"
"23588",52.559265,12.8936715,"Brandenburg","wind"
"23589",51.7145162,14.0523362,"Brandenburg","wind"
"23590",51.7160432,14.0528529,"Brandenburg","wind"
"23591",51.7507468,13.8655299,"Brandenburg","wind"
"23592",51.5225752,13.8742421,"Brandenburg","wind"
"23593",51.4826832,13.4820412,"Brandenburg","wind"
"23594",51.4841794,13.4820412,"Brandenburg","wind"
"23595",51.4855927,13.4834181,"Brandenburg","wind"
"23596",51.5419385,13.3141025,"Brandenburg","wind"
"23597",51.5431092,13.3110111,"Brandenburg","wind"
"23598",51.5443824,13.3078646,"Brandenburg","wind"
"23599",53.2540562,13.9639192,"Brandenburg","wind"
"23600",52.9138827,13.2914114,"Brandenburg","wind"
"23601",52.9194766,13.2975095,"Brandenburg","wind"
"23602",52.7863239,13.4545055,"Brandenburg","wind"
"23603",52.7893424,13.4492596,"Brandenburg","wind"
"23604",52.7894168,13.4551655,"Brandenburg","wind"
"23605",52.7923399,13.4482456,"Brandenburg","wind"
"23606",52.7418586,13.8688956,"Brandenburg","wind"
"23607",52.7427006,13.864813,"Brandenburg","wind"
"23608",52.7431317,13.8591358,"Brandenburg","wind"
"23609",52.7435165,13.8512082,"Brandenburg","wind"
"23610",52.7446265,13.8708619,"Brandenburg","wind"
"23611",52.745848,13.8654758,"Brandenburg","wind"
"23612",52.7473067,13.8601167,"Brandenburg","wind"
"23613",52.7490101,13.8199186,"Brandenburg","wind"
"23614",52.7490495,13.8557002,"Brandenburg","wind"
"23615",52.7516268,13.8277367,"Brandenburg","wind"
"23616",52.7532244,13.8547651,"Brandenburg","wind"
"23617",52.7538434,13.8446132,"Brandenburg","wind"
"23618",52.7541221,13.850466,"Brandenburg","wind"
"23619",52.7545754,13.8370237,"Brandenburg","wind"
"23620",52.7549787,13.8241097,"Brandenburg","wind"
"23621",52.7572042,13.8538717,"Brandenburg","wind"
"23622",52.7575779,13.8453771,"Brandenburg","wind"
"23623",52.7584785,13.8277438,"Brandenburg","wind"
"23624",52.7592841,13.8221144,"Brandenburg","wind"
"23625",52.7604616,13.8565372,"Brandenburg","wind"
"23626",52.760584,13.8441406,"Brandenburg","wind"
"23627",52.761054,13.8388069,"Brandenburg","wind"
"23628",52.7617556,13.8514704,"Brandenburg","wind"
"23629",52.7633163,13.8573314,"Brandenburg","wind"
"23630",52.7660952,13.8554139,"Brandenburg","wind"
"23631",52.3562605,12.5606913,"Brandenburg","wind"
"23632",52.3529836,12.555356,"Brandenburg","wind"
"23633",52.768006,13.9350095,"Brandenburg","wind"
"23634",52.7707678,13.9364717,"Brandenburg","wind"
"23635",52.5238827,12.8866578,"Brandenburg","wind"
"23636",52.5317661,12.8787591,"Brandenburg","wind"
"23637",52.5344674,12.8795599,"Brandenburg","wind"
"23638",52.5367921,12.8810887,"Brandenburg","wind"
"23639",52.3399786,12.311717,"Brandenburg","wind"
"23640",52.3375873,12.3132746,"Brandenburg","wind"
"23641",52.3390433,12.3203969,"Brandenburg","wind"
"23642",52.3416216,12.3211424,"Brandenburg","wind"
"23643",52.3367982,12.320317,"Brandenburg","wind"
"23644",52.3418087,12.3259483,"Brandenburg","wind"
"23645",52.3420527,12.3311536,"Brandenburg","wind"
"23646",52.3416135,12.3360261,"Brandenburg","wind"
"23647",52.336444,12.3390029,"Brandenburg","wind"
"23648",52.3339196,12.3391907,"Brandenburg","wind"
"23649",52.3320017,12.3416721,"Brandenburg","wind"
"23650",52.8889094,12.2413163,"Brandenburg","wind"
"23651",52.8892093,12.2472073,"Brandenburg","wind"
"23652",52.8903558,12.2555979,"Brandenburg","wind"
"23653",52.8912088,12.24207,"Brandenburg","wind"
"23654",52.8914803,12.2615767,"Brandenburg","wind"
"23655",52.8927194,12.2534564,"Brandenburg","wind"
"23656",52.8932077,12.240141,"Brandenburg","wind"
"23657",52.8934259,12.247883,"Brandenburg","wind"
"23658",52.8938438,12.2595575,"Brandenburg","wind"
"23659",52.8949556,12.2657174,"Brandenburg","wind"
"23660",52.9664515,12.3278799,"Brandenburg","wind"
"23661",52.968039,12.3401377,"Brandenburg","wind"
"23662",52.9694657,12.3346387,"Brandenburg","wind"
"23663",52.970354,12.3126291,"Brandenburg","wind"
"23664",52.9708363,12.331027,"Brandenburg","wind"
"23665",52.971423,12.3270154,"Brandenburg","wind"
"23666",52.9723811,12.3232803,"Brandenburg","wind"
"23667",52.9733366,12.3195836,"Brandenburg","wind"
"23668",52.9744023,12.3154231,"Brandenburg","wind"
"23669",52.9754552,12.3113136,"Brandenburg","wind"
"23670",52.9759094,12.3334163,"Brandenburg","wind"
"23671",52.9764337,12.307485,"Brandenburg","wind"
"23672",52.9766955,12.3290095,"Brandenburg","wind"
"23673",52.9775659,12.3030607,"Brandenburg","wind"
"23674",52.9779435,12.3241334,"Brandenburg","wind"
"23675",52.9792131,12.3189474,"Brandenburg","wind"
"23676",52.9802672,12.3149076,"Brandenburg","wind"
"23677",52.9804973,12.3364765,"Brandenburg","wind"
"23678",52.9807689,12.3100465,"Brandenburg","wind"
"23679",52.9815782,12.3322777,"Brandenburg","wind"
"23680",52.9819081,12.3056126,"Brandenburg","wind"
"23681",52.9821903,12.3298826,"Brandenburg","wind"
"23682",52.9828947,12.327109,"Brandenburg","wind"
"23683",52.9842854,12.3229145,"Brandenburg","wind"
"23684",52.9934309,12.0977193,"Brandenburg","wind"
"23685",52.9916162,12.1008642,"Brandenburg","wind"
"23686",52.9906462,12.0970826,"Brandenburg","wind"
"23687",52.9901143,12.10423,"Brandenburg","wind"
"23688",52.992414,12.1060753,"Brandenburg","wind"
"23689",52.987412,12.1041562,"Brandenburg","wind"
"23690",52.9877048,12.0995357,"Brandenburg","wind"
"23691",52.9879655,12.0951285,"Brandenburg","wind"
"23692",52.9855675,12.0957162,"Brandenburg","wind"
"23693",52.9851586,12.0999217,"Brandenburg","wind"
"23694",52.9838612,12.1025861,"Brandenburg","wind"
"23695",52.9826189,12.0986157,"Brandenburg","wind"
"23696",52.9825717,12.094149,"Brandenburg","wind"
"23697",52.9795915,12.0936919,"Brandenburg","wind"
"23698",52.9797959,12.0987855,"Brandenburg","wind"
"23699",52.9808496,12.0896692,"Brandenburg","wind"
"23700",52.9835231,12.0887811,"Brandenburg","wind"
"23701",52.9859763,12.0868482,"Brandenburg","wind"
"23702",52.9857955,12.0913932,"Brandenburg","wind"
"23703",52.9834917,12.0842622,"Brandenburg","wind"
"23704",52.9862751,12.0806314,"Brandenburg","wind"
"23705",52.9839871,12.0783458,"Brandenburg","wind"
"23706",52.988681,12.085085,"Brandenburg","wind"
"23707",52.9884372,12.091354,"Brandenburg","wind"
"23708",52.9948978,12.1027953,"Brandenburg","wind"
"23709",52.9972514,12.1063916,"Brandenburg","wind"
"23710",52.9987013,12.1024287,"Brandenburg","wind"
"23711",53.0006555,12.1050124,"Brandenburg","wind"
"23712",53.0009917,12.1006829,"Brandenburg","wind"
"23713",53.0029143,12.1032143,"Brandenburg","wind"
"23714",53.0051204,12.1014336,"Brandenburg","wind"
"23715",53.0079147,12.0986928,"Brandenburg","wind"
"23716",53.0096058,12.0958297,"Brandenburg","wind"
"23717",53.0108138,12.0992339,"Brandenburg","wind"
"23718",53.0071058,12.1030397,"Brandenburg","wind"
"23719",53.0115076,12.1093739,"Brandenburg","wind"
"23720",53.0129221,12.1012328,"Brandenburg","wind"
"23721",53.0131039,12.1060119,"Brandenburg","wind"
"23722",53.0153605,12.1008293,"Brandenburg","wind"
"23723",53.0133866,12.0957587,"Brandenburg","wind"
"23724",53.0163843,12.0957938,"Brandenburg","wind"
"23725",53.0171759,12.09046,"Brandenburg","wind"
"23726",53.1226778,12.1207907,"Brandenburg","wind"
"23727",53.1245076,12.1249486,"Brandenburg","wind"
"23728",53.1229466,12.1305566,"Brandenburg","wind"
"23729",53.1213598,12.1272089,"Brandenburg","wind"
"23730",53.1191076,12.1239251,"Brandenburg","wind"
"23731",53.1358391,12.2121196,"Brandenburg","wind"
"23732",53.1367882,12.2185827,"Brandenburg","wind"
"23733",53.1360012,12.2241004,"Brandenburg","wind"
"23734",53.1320079,12.2275924,"Brandenburg","wind"
"23735",53.1333159,12.2343448,"Brandenburg","wind"
"23736",53.1303758,12.2317017,"Brandenburg","wind"
"23737",53.1309314,12.22111,"Brandenburg","wind"
"23738",53.1281648,12.2204348,"Brandenburg","wind"
"23739",53.1280259,12.2273223,"Brandenburg","wind"
"23740",53.1226752,12.201867,"Brandenburg","wind"
"23741",53.1209025,12.2033428,"Brandenburg","wind"
"23742",53.1186724,12.203847,"Brandenburg","wind"
"23743",53.177413,12.2643353,"Brandenburg","wind"
"23744",53.1742396,12.2657762,"Brandenburg","wind"
"23745",53.1776741,12.2698646,"Brandenburg","wind"
"23746",53.1784975,12.2749749,"Brandenburg","wind"
"23747",53.174571,12.2712553,"Brandenburg","wind"
"23748",53.1744505,12.2766337,"Brandenburg","wind"
"23749",53.1787084,12.2790633,"Brandenburg","wind"
"23750",53.1809778,12.2823808,"Brandenburg","wind"
"23751",53.1788691,12.2844585,"Brandenburg","wind"
"23752",53.1795218,12.2888316,"Brandenburg","wind"
"23753",53.1834881,12.2862681,"Brandenburg","wind"
"23754",53.185446,12.2873237,"Brandenburg","wind"
"23755",53.1834077,12.2906915,"Brandenburg","wind"
"23756",53.1805762,12.2927859,"Brandenburg","wind"
"23757",53.1790498,12.2961872,"Brandenburg","wind"
"23758",53.1777544,12.2930037,"Brandenburg","wind"
"23759",53.2343768,12.2078612,"Brandenburg","wind"
"23760",53.2338334,12.2121986,"Brandenburg","wind"
"23761",53.2376672,12.2136991,"Brandenburg","wind"
"23762",53.236505,12.2199783,"Brandenburg","wind"
"23763",53.2343014,12.2220966,"Brandenburg","wind"
"23764",53.2380369,12.2231179,"Brandenburg","wind"
"23765",53.236822,12.2261314,"Brandenburg","wind"
"23766",53.2341404,12.2275814,"Brandenburg","wind"
"23767",53.2320573,12.2235466,"Brandenburg","wind"
"23768",53.2310007,12.2269426,"Brandenburg","wind"
"23769",53.2295616,12.2231599,"Brandenburg","wind"
"23770",53.2295616,12.2186039,"Brandenburg","wind"
"23771",53.2434266,12.2160531,"Brandenburg","wind"
"23772",53.2410639,12.2166899,"Brandenburg","wind"
"23773",53.2373738,12.2755003,"Brandenburg","wind"
"23774",53.2342043,12.2748115,"Brandenburg","wind"
"23775",53.2536986,12.127286,"Brandenburg","wind"
"23776",53.257537,12.1312273,"Brandenburg","wind"
"23777",53.254764,12.1326676,"Brandenburg","wind"
"23778",53.2549912,12.1395813,"Brandenburg","wind"
"23779",53.2597772,12.1354567,"Brandenburg","wind"
"23780",53.2591427,12.1404455,"Brandenburg","wind"
"23781",53.2523904,12.1379445,"Brandenburg","wind"
"23782",53.2504005,12.1303238,"Brandenburg","wind"
"23783",53.2499539,12.1355352,"Brandenburg","wind"
"23784",53.2470551,12.1367922,"Brandenburg","wind"
"23785",53.2443519,12.1354305,"Brandenburg","wind"
"23786",53.2451354,12.140655,"Brandenburg","wind"
"23787",53.2457231,12.1317118,"Brandenburg","wind"
"23788",53.2457858,12.1253874,"Brandenburg","wind"
"23789",53.2433568,12.1252041,"Brandenburg","wind"
"23790",53.2426986,12.1305857,"Brandenburg","wind"
"23791",53.3350622,12.0194907,"Brandenburg","wind"
"23792",53.3306989,12.0190544,"Brandenburg","wind"
"23793",53.3336947,12.025216,"Brandenburg","wind"
"23794",53.3377392,12.0241391,"Brandenburg","wind"
"23795",53.3394336,12.0299624,"Brandenburg","wind"
"23796",53.3358599,12.0322092,"Brandenburg","wind"
"23797",53.3396367,12.0361215,"Brandenburg","wind"
"23798",53.3344436,12.0387797,"Brandenburg","wind"
"23799",53.3327015,12.0328908,"Brandenburg","wind"
"23800",53.3292596,12.0306623,"Brandenburg","wind"
"23801",53.3288515,12.0244033,"Brandenburg","wind"
"23802",53.3252031,12.023802,"Brandenburg","wind"
"23803",53.3255949,12.0311543,"Brandenburg","wind"
"23804",53.3210809,12.0268085,"Brandenburg","wind"
"23805",53.3195952,12.0327942,"Brandenburg","wind"
"23806",53.3279505,12.0362885,"Brandenburg","wind"
"23807",53.3244478,12.0383899,"Brandenburg","wind"
"23808",53.3209202,12.0392415,"Brandenburg","wind"
"23809",53.3173266,12.0270863,"Brandenburg","wind"
"23810",53.3094861,12.0284644,"Brandenburg","wind"
"23811",53.3004673,12.0270437,"Brandenburg","wind"
"23812",53.3021213,12.0222834,"Brandenburg","wind"
"23813",53.2974239,12.0226524,"Brandenburg","wind"
"23814",53.2980966,12.0145525,"Brandenburg","wind"
"23815",53.2985266,12.0082792,"Brandenburg","wind"
"23816",53.2985046,12.0016738,"Brandenburg","wind"
"23817",52.9613258,13.2660748,"Brandenburg","wind"
"23818",51.9305142,13.6658023,"Brandenburg","wind"
"23819",51.9333516,13.6686027,"Brandenburg","wind"
"23820",52.0800236,12.7249414,"Brandenburg","wind"
"23821",52.7063738,14.2018991,"Brandenburg","wind"
"23822",52.7108524,14.1998821,"Brandenburg","wind"
"23823",52.7107936,14.2182411,"Brandenburg","wind"
"23824",52.7103175,14.2124335,"Brandenburg","wind"
"23825",52.7069263,14.2071348,"Brandenburg","wind"
"23826",52.7102934,14.206652,"Brandenburg","wind"
"23827",52.7003274,14.186824,"Brandenburg","wind"
"23828",51.6603958,14.1480744,"Brandenburg","wind"
"23829",51.663162,14.1480989,"Brandenburg","wind"
"23830",51.6639447,14.1411036,"Brandenburg","wind"
"23831",51.6661027,14.1451219,"Brandenburg","wind"
"23832",51.6670221,14.1396824,"Brandenburg","wind"
"23833",51.6681543,14.133508,"Brandenburg","wind"
"23834",51.6713606,14.1313395,"Brandenburg","wind"
"23835",51.6722116,14.1378816,"Brandenburg","wind"
"23836",51.674278,14.1346228,"Brandenburg","wind"
"23837",51.6754556,14.130139,"Brandenburg","wind"
"23838",52.1102106,13.1299635,"Brandenburg","wind"
"23839",52.1952519,13.2779661,"Brandenburg","wind"
"23840",52.1988407,13.2871946,"Brandenburg","wind"
"23841",52.2010179,13.2896579,"Brandenburg","wind"
"23842",52.205229,13.2980848,"Brandenburg","wind"
"23843",52.2088468,13.2938843,"Brandenburg","wind"
"23844",53.2168227,12.4356441,"Brandenburg","wind"
"23845",53.2183304,12.4295126,"Brandenburg","wind"
"23846",53.220491,12.4296508,"Brandenburg","wind"
"23847",53.2214921,12.4376558,"Brandenburg","wind"
"23848",51.8822743,13.3202295,"Brandenburg","wind"
"23849",51.8853669,13.3217755,"Brandenburg","wind"
"23850",51.8857034,13.3324164,"Brandenburg","wind"
"23851",51.8878773,13.3304518,"Brandenburg","wind"
"23852",51.8892333,13.3328813,"Brandenburg","wind"
"23853",51.8903956,13.3227914,"Brandenburg","wind"
"23854",51.8908188,13.3294056,"Brandenburg","wind"
"23855",51.8927417,13.3334252,"Brandenburg","wind"
"23856",51.8934158,13.3262322,"Brandenburg","wind"
"23857",51.8953218,13.3178345,"Brandenburg","wind"
"23858",51.8962113,13.3339266,"Brandenburg","wind"
"23859",51.896945,13.3246733,"Brandenburg","wind"
"23860",51.8986695,13.3209908,"Brandenburg","wind"
"23861",51.899569,13.3307127,"Brandenburg","wind"
"23862",51.9007185,13.3235883,"Brandenburg","wind"
"23863",51.9033134,13.3317272,"Brandenburg","wind"
"23864",51.8996445,13.3132351,"Brandenburg","wind"
"23865",51.9017266,13.3017711,"Brandenburg","wind"
"23866",51.9040269,13.3193405,"Brandenburg","wind"
"23867",51.90461,13.3043157,"Brandenburg","wind"
"23868",51.9047851,13.3151099,"Brandenburg","wind"
"23869",51.9054569,13.32332,"Brandenburg","wind"
"23870",51.9060576,13.3103439,"Brandenburg","wind"
"23871",51.9076005,13.3023545,"Brandenburg","wind"
"23872",51.9094357,13.30893,"Brandenburg","wind"
"23873",51.9106016,13.2998431,"Brandenburg","wind"
"23874",51.912131,13.3057027,"Brandenburg","wind"
"23875",51.9148232,13.3022503,"Brandenburg","wind"
"23876",52.701853,13.8350251,"Brandenburg","wind"
"23877",52.7055839,13.8352815,"Brandenburg","wind"
"23878",52.7088211,13.8331358,"Brandenburg","wind"
"23879",52.6890975,13.8253341,"Brandenburg","wind"
"23880",52.6865222,13.8197754,"Brandenburg","wind"
"23881",52.3331406,12.6450715,"Brandenburg","wind"
"23882",52.3293647,12.6434864,"Brandenburg","wind"
"23883",52.6448716,14.3454909,"Brandenburg","wind"
"23884",52.0729547,12.755061,"Brandenburg","wind"
"23885",52.0746713,12.7329369,"Brandenburg","wind"
"23886",52.0750639,12.726703,"Brandenburg","wind"
"23887",52.0759114,12.720977,"Brandenburg","wind"
"23888",52.0761189,12.7497684,"Brandenburg","wind"
"23889",52.0764337,12.7553499,"Brandenburg","wind"
"23890",52.0775126,12.730481,"Brandenburg","wind"
"23891",52.0781821,12.7391429,"Brandenburg","wind"
"23892",52.0791205,12.745226,"Brandenburg","wind"
"23893",52.0798275,12.7217497,"Brandenburg","wind"
"23894",52.080358,12.7154682,"Brandenburg","wind"
"23895",52.0828473,12.7229146,"Brandenburg","wind"
"23896",52.0830819,12.7396352,"Brandenburg","wind"
"23897",52.0832758,12.7338617,"Brandenburg","wind"
"23898",52.0842767,12.7284039,"Brandenburg","wind"
"23899",52.0115276,13.1654389,"Brandenburg","wind"
"23900",52.0240601,13.1687433,"Brandenburg","wind"
"23901",52.021525,13.1681211,"Brandenburg","wind"
"23902",52.0187381,13.16737,"Brandenburg","wind"
"23903",52.0162298,13.1666405,"Brandenburg","wind"
"23904",52.0139583,13.166104,"Brandenburg","wind"
"23905",52.0093615,13.1662113,"Brandenburg","wind"
