"","place","lat","lon","mapfeature","kvalue","operator","capacity"
"310595530","Bremen",53.0969298,8.7871833,"car_sharing","amenity","cambio CarSharing",NA
"312599120","Bremen",53.0976675,8.8709535,"car_sharing","amenity","cambio CarSharing",NA
"359913043","Bremen",53.0621246,8.8075053,"car_sharing","amenity","cambio CarSharing",NA
"359913046","Bremen",53.0639698,8.8047771,"car_sharing","amenity","cambio CarSharing",NA
"393356091","Bremen",53.0870071,8.8513034,"car_sharing","amenity","cambio CarSharing",NA
"459033174","Bremen",53.1238823,8.8994649,"car_sharing","amenity","cambio CarSharing",NA
"633704048","Bremen",53.0699678,8.8001233,"car_sharing","amenity","cambio CarSharing",NA
"825475845","Bremen",53.1206129,8.7521826,"car_sharing","amenity","cambio CarSharing",NA
"902433662","Bremen",53.0833108,8.8174166,"car_sharing","amenity","cambio CarSharing",NA
"1095009356","Bremen",53.0689857,8.8469559,"car_sharing","amenity","cambio CarSharing",NA
"1251170144","Bremen",53.0854361,8.8398979,"car_sharing","amenity","cambio CarSharing",NA
"1322342139","Bremen",53.0789263,8.8329732,"car_sharing","amenity","cambio CarSharing",NA
"1338312550","Bremen",53.070949,8.8190112,"car_sharing","amenity","cambio CarSharing",NA
"1381802359","Bremen",53.0782644,8.8229368,"car_sharing","amenity","cambio CarSharing",NA
"1721708371","Bremen",53.0637213,8.7936703,"car_sharing","amenity","cambio CarSharing",NA
"1879266691","Bremen",53.0927523,8.7845437,"car_sharing","amenity","cambio CarSharing",NA
"1914010247","Bremen",53.0713089,8.8380445,"car_sharing","amenity","cambio CarSharing",NA
"1914241194","Bremen",53.071056,8.830532,"car_sharing","amenity","cambio CarSharing",NA
"1918872360","Bremen",53.0720395,8.8369242,"car_sharing","amenity","cambio CarSharing",NA
"1918874962","Bremen",53.0684356,8.849423,"car_sharing","amenity","cambio CarSharing",NA
"1938883503","Bremen",53.0788309,8.8380194,"car_sharing","amenity","cambio CarSharing",NA
"2113942750","Bremen",53.0822799,8.8561291,"car_sharing","amenity","cambio CarSharing",NA
"2113942756","Bremen",53.0931587,8.846232,"car_sharing","amenity","cambio CarSharing",NA
"2113942761","Bremen",53.0783695,8.8181684,"car_sharing","amenity","cambio CarSharing",NA
"2114131768","Bremen",53.0917375,8.8046634,"car_sharing","amenity","cambio CarSharing",NA
"2114131769","Bremen",53.0744963,8.8207474,"car_sharing","amenity","cambio CarSharing",NA
"2114131770","Bremen",53.1039988,8.8627127,"car_sharing","amenity","cambio CarSharing",NA
"2114131771","Bremen",53.0821109,8.8076708,"car_sharing","amenity","cambio CarSharing",NA
"2114131772","Bremen",53.0793638,8.8032237,"car_sharing","amenity","cambio CarSharing",NA
"2114131773","Bremen",53.0848083,8.8140446,"car_sharing","amenity","cambio CarSharing",NA
"2114131774","Bremen",53.0573646,8.8883674,"car_sharing","amenity","cambio CarSharing",NA
"2114131775","Bremen",53.0742966,8.8073898,"car_sharing","amenity","cambio CarSharing",NA
"2114131776","Bremen",53.0683135,8.7855173,"car_sharing","amenity","cambio CarSharing",NA
"2114131777","Bremen",53.1700688,8.6259207,"car_sharing","amenity","cambio CarSharing",NA
"2114131778","Bremen",53.0656572,8.8580215,"car_sharing","amenity","cambio CarSharing",NA
"2114131779","Bremen",53.0963102,8.8100675,"car_sharing","amenity","cambio CarSharing",NA
"2114131780","Bremen",53.0722219,8.7942292,"car_sharing","amenity","cambio CarSharing",NA
"2114131781","Bremen",53.0597074,8.899975,"car_sharing","amenity","cambio CarSharing",NA
"2114131782","Bremen",53.0846422,8.8212204,"car_sharing","amenity","cambio CarSharing",NA
"2114131783","Bremen",53.0965839,8.8029645,"car_sharing","amenity","cambio CarSharing",NA
"2114131784","Bremen",53.0634577,8.9500498,"car_sharing","amenity","cambio CarSharing",NA
"2612910084","Bremen",53.0743975,8.8268102,"car_sharing","amenity","cambio CarSharing",NA
"2669964983","Bremen",53.1732238,8.6155689,"car_sharing","amenity","cambio CarSharing",NA
"2713311740","Bremen",53.0841558,8.8095811,"car_sharing","amenity","Flinkster",NA
"3168104087","Bremen",53.0732017,8.8517022,"car_sharing","amenity","cambio carSharing",NA
"3186227069","Bremen",53.0818356,8.7967895,"car_sharing","amenity","cambio CarSharing",NA
"3186255232","Bremen",53.0706782,8.8151345,"car_sharing","amenity","cambio CarSharing",NA
"3186261143","Bremen",53.0752745,8.8279234,"car_sharing","amenity","cambio CarSharing",NA
"3186264329","Bremen",53.0755882,8.834216,"car_sharing","amenity",NA,NA
"3186268767","Bremen",53.0726177,8.825496,"car_sharing","amenity","cambio CarSharing",NA
"3610816894","Bremen",53.0666449,8.8673319,"car_sharing","amenity","cambio CarSharing",NA
"3616118384","Bremen",53.0781401,8.8460839,"car_sharing","amenity","cambio CarSharing",NA
"3625258493","Bremen",53.0946604,8.8000607,"car_sharing","amenity","cambio CarSharing",NA
"3673581725","Bremen",53.0686183,8.793621,"car_sharing","amenity","cambio CarSharing",NA
"3673616125","Bremen",53.0759397,8.819193,"car_sharing","amenity","cambio CarSharing",NA
"3679753431","Bremen",53.0687482,8.8419586,"car_sharing","amenity","cambio CarSharing",NA
"3711763225","Bremen",53.0789549,8.8123933,"car_sharing","amenity","cambio CarSharing",NA
"3713404525","Bremen",53.0908659,8.8093113,"car_sharing","amenity","cambio CarSharing",NA
"3713411125","Bremen",53.0944905,8.8135654,"car_sharing","amenity","cambio CarSharing",NA
"3714609426","Bremen",53.0523998,8.8213581,"car_sharing","amenity","cambio CarSharing",NA
"3714627034","Bremen",53.0729772,8.7999426,"car_sharing","amenity","cambio CarSharing",NA
"3714650438","Bremen",53.0612307,8.8004062,"car_sharing","amenity","cambio CarSharing",NA
"3885844256","Bremen",53.0590068,8.9228261,"car_sharing","amenity",NA,NA
"3885851800","Bremen",53.0848644,8.8794665,"car_sharing","amenity",NA,NA
"3885855970","Bremen",53.065236,8.9502633,"car_sharing","amenity",NA,NA
"3885857316","Bremen",53.1059576,8.8480199,"car_sharing","amenity",NA,NA
"3885875435","Bremen",53.0915216,8.7727,"car_sharing","amenity",NA,NA
"3885884226","Bremen",53.1069521,8.8486041,"car_sharing","amenity",NA,NA
"3885887548","Bremen",53.0832697,8.8996201,"car_sharing","amenity",NA,NA
"3885924937","Bremen",53.109367,8.8602146,"car_sharing","amenity",NA,NA
"332323185","Schleswig-Holstein",53.8690908,10.6948133,"car_sharing","amenity","StattAuto eG","6"
"596262394","Schleswig-Holstein",54.2361849,10.2839595,"car_sharing","amenity","StattAuto eG","6"
"766747730","Schleswig-Holstein",53.8612497,10.6729709,"car_sharing","amenity","StattAuto eG","6"
"787197001","Schleswig-Holstein",53.8522217,10.7012295,"car_sharing","amenity","StattAuto eG","6"
"861235241","Schleswig-Holstein",53.8686069,10.677161,"car_sharing","amenity","StattAuto eG","6"
"923932205","Schleswig-Holstein",53.8704525,10.6737971,"car_sharing","amenity","StattAuto eG","6"
"987958493","Schleswig-Holstein",53.8473235,10.6840737,"car_sharing","amenity","StattAuto eG","6"
"1240157842","Schleswig-Holstein",53.877201,10.6942206,"car_sharing","amenity","StattAuto eG","6"
"1466313738","Schleswig-Holstein",54.3138574,10.1303228,"car_sharing","amenity","StattAuto eG","6"
"1466325715","Schleswig-Holstein",54.3367601,10.1310009,"car_sharing","amenity","StattAuto eG","6"
"1607001263","Schleswig-Holstein",53.8639207,10.7025965,"car_sharing","amenity","StattAuto eG","6"
"1757047596","Schleswig-Holstein",54.3150193,10.1176661,"car_sharing","amenity","StattAuto eG","6"
"1757047597","Schleswig-Holstein",54.3117881,10.1105413,"car_sharing","amenity","StattAuto eG","6"
"1797918200","Schleswig-Holstein",53.86571,10.7180267,"car_sharing","amenity","StattAuto eG","6"
"2021432134","Schleswig-Holstein",53.834919,10.696553,"car_sharing","amenity","StattAuto eG","6"
"2140023421","Schleswig-Holstein",54.3229985,10.1219515,"car_sharing","amenity","StattAuto eG","6"
"2140026818","Schleswig-Holstein",54.3263633,10.1321542,"car_sharing","amenity","StattAuto eG","6"
"2140036641","Schleswig-Holstein",54.3353841,10.1362943,"car_sharing","amenity","StattAuto eG","6"
"2140039865","Schleswig-Holstein",54.3221428,10.1321517,"car_sharing","amenity","StattAuto eG","6"
"2140045687","Schleswig-Holstein",54.3602125,10.1323774,"car_sharing","amenity","StattAuto eG","6"
"2292674633","Schleswig-Holstein",53.8700624,10.6687911,"car_sharing","amenity","StattAuto eG","6"
"2388285307","Schleswig-Holstein",53.8711612,10.6886581,"car_sharing","amenity","StattAuto eG","6"
"2402139282","Schleswig-Holstein",53.8692759,10.6987048,"car_sharing","amenity","StattAuto eG","6"
"2402139283","Schleswig-Holstein",53.8693215,10.6962887,"car_sharing","amenity","StattAuto eG","6"
"2402160624","Schleswig-Holstein",53.8780702,10.677278,"car_sharing","amenity","StattAuto eG","6"
"2407671696","Schleswig-Holstein",53.8681388,10.684718,"car_sharing","amenity","StattAuto eG","6"
"2411473528","Schleswig-Holstein",53.8486632,10.7442557,"car_sharing","amenity","StattAuto eG","6"
"2420189322","Schleswig-Holstein",53.8620146,10.6946932,"car_sharing","amenity","StattAuto eG","6"
"2420191555","Schleswig-Holstein",53.8612325,10.6843054,"car_sharing","amenity","StattAuto eG","6"
"2420194886","Schleswig-Holstein",54.3324637,10.1247165,"car_sharing","amenity","StattAuto eG","6"
"2420212066","Schleswig-Holstein",54.3131589,10.1473601,"car_sharing","amenity","StattAuto eG","6"
"2820970999","Schleswig-Holstein",53.8891596,10.7116265,"car_sharing","amenity","StattAuto eG","6"
"2968783627","Schleswig-Holstein",53.8920812,10.6805559,"car_sharing","amenity","StattAuto eG","6"
"2968831953","Schleswig-Holstein",53.8542874,10.6874217,"car_sharing","amenity","StattAuto eG","6"
"2968859862","Schleswig-Holstein",53.8421388,10.7078373,"car_sharing","amenity","StattAuto eG","6"
"2968871225","Schleswig-Holstein",53.8630587,10.7153069,"car_sharing","amenity","StattAuto eG","6"
"2968877206","Schleswig-Holstein",53.8384694,10.7079059,"car_sharing","amenity","StattAuto eG","6"
"2968885290","Schleswig-Holstein",54.3256473,10.1835574,"car_sharing","amenity","StattAuto eG","6"
"2968890705","Schleswig-Holstein",54.3316086,10.1354746,"car_sharing","amenity","StattAuto eG","6"
"2968913541","Schleswig-Holstein",54.3093413,10.1049133,"car_sharing","amenity","StattAuto eG","6"
"2968922190","Schleswig-Holstein",54.3170408,10.0666361,"car_sharing","amenity","StattAuto eG","6"
"2968934763","Schleswig-Holstein",54.3196801,10.1350697,"car_sharing","amenity","StattAuto eG","6"
"2977498337","Schleswig-Holstein",54.3338701,10.1156339,"car_sharing","amenity","StattAuto eG","6"
"3128880125","Schleswig-Holstein",53.8667489,10.7037944,"car_sharing","amenity","StattAuto eG","6"
"3203775099","Schleswig-Holstein",53.8896901,10.6490945,"car_sharing","amenity","StattAuto eG","6"
"3524847551","Schleswig-Holstein",53.9202589,10.6959235,"car_sharing","amenity","StattAuto eG","6"
"3583698350","Schleswig-Holstein",54.7801136,9.4344472,"car_sharing","amenity","Cambio","6"
"3583698351","Schleswig-Holstein",54.7849752,9.4373811,"car_sharing","amenity","Cambio","6"
"3583698352","Schleswig-Holstein",54.7855881,9.4332473,"car_sharing","amenity","Cambio","6"
"3583698353","Schleswig-Holstein",54.7824731,9.4419984,"car_sharing","amenity","Cambio","6"
"3583698354","Schleswig-Holstein",54.7959032,9.4514224,"car_sharing","amenity","Cambio","6"
"3601762627","Schleswig-Holstein",53.8602433,10.6587896,"car_sharing","amenity","StattAuto eG","6"
"3602010356","Schleswig-Holstein",53.8815755,10.6541065,"car_sharing","amenity","StattAuto eG","6"
"3684964152","Schleswig-Holstein",53.87384,10.6647487,"car_sharing","amenity","StattAuto eG","6"
"3711993788","Schleswig-Holstein",53.8622486,10.7107763,"car_sharing","amenity","StattAuto eG","6"
"3742490850","Schleswig-Holstein",53.8682236,10.6698086,"car_sharing","amenity","Flinkster","6"
"3978851659","Schleswig-Holstein",53.8292166,10.6872141,"car_sharing","amenity","StattAuto eG","6"
"267465038","Niedersachsen",52.47855,9.7316579,"car_sharing","amenity",NA,NA
"277494282","Niedersachsen",51.5361865,9.9264042,"car_sharing","amenity",NA,NA
"348302134","Niedersachsen",52.3961939,9.6777863,"car_sharing","amenity","Stadtmobil",NA
"359744910","Niedersachsen",53.151667,8.1998141,"car_sharing","amenity","cambio",NA
"371684504","Niedersachsen",52.3772104,9.6843271,"car_sharing","amenity",NA,NA
"390482625","Niedersachsen",53.1450075,8.2225478,"car_sharing","amenity","Cambio",NA
"390482626","Niedersachsen",53.1459624,8.2108237,"car_sharing","amenity","Cambio",NA
"390482627","Niedersachsen",53.1357629,8.2179764,"car_sharing","amenity","Cambio",NA
"390482628","Niedersachsen",53.1335858,8.1932874,"car_sharing","amenity","Cambio",NA
"390482629","Niedersachsen",53.1439234,8.1913982,"car_sharing","amenity","Cambio",NA
"393422699","Niedersachsen",52.3782646,9.7410787,"car_sharing","amenity","Deutsche Bahn",NA
"420538154","Niedersachsen",51.5346122,9.9214827,"car_sharing","amenity","Rent a Car",NA
"432519217","Niedersachsen",51.5327422,9.9271238,"car_sharing","amenity","Stadt-Teil-Auto Göttingen",NA
"507247731","Niedersachsen",52.2533112,10.5405582,"car_sharing","amenity","Drive Carsharing",NA
"618841397","Niedersachsen",52.381405,9.7498698,"car_sharing","amenity","Stadtmobil",NA
"663008283","Niedersachsen",51.530051,9.9307659,"car_sharing","amenity","Grünes Auto Göttingen",NA
"663008289","Niedersachsen",51.5361686,9.9265539,"car_sharing","amenity","Grünes Auto Göttingen",NA
"663033202","Niedersachsen",51.5427273,9.9378157,"car_sharing","amenity","Grünes Auto Göttingen",NA
"748627884","Niedersachsen",51.5116717,9.9556172,"car_sharing","amenity","stadt-teil-auto Göttingen",NA
"752183427","Niedersachsen",51.5300306,9.9250071,"car_sharing","amenity","Stadt-Teil-Auto Göttingen",NA
"1015049573","Niedersachsen",52.2683519,10.548701,"car_sharing","amenity","Greenwheels",NA
"1015051993","Niedersachsen",52.265027,10.5279464,"car_sharing","amenity","Drive Carsharing",NA
"1110231068","Niedersachsen",52.2712472,10.5369745,"car_sharing","amenity","Stadtmobil",NA
"1110282123","Niedersachsen",52.2679594,10.5256478,"car_sharing","amenity","Stadtmobil",NA
"1110282124","Niedersachsen",52.2697656,10.5342607,"car_sharing","amenity","Drive Carsharing",NA
"1110282125","Niedersachsen",52.2747929,10.5194558,"car_sharing","amenity","Drive Carsharing",NA
"1110282127","Niedersachsen",52.2767336,10.5387692,"car_sharing","amenity","Drive Carsharing",NA
"1110282132","Niedersachsen",52.2737825,10.5403605,"car_sharing","amenity","Stadtmobil",NA
"1256882603","Niedersachsen",52.3847366,9.7476747,"car_sharing","amenity","stadtmobil",NA
"1291892187","Niedersachsen",52.276938,10.5379613,"car_sharing","amenity","Greenwheels",NA
"1317374933","Niedersachsen",51.5225595,9.9371222,"car_sharing","amenity","Grünes Auto Göttingen",NA
"1317378003","Niedersachsen",51.5280243,9.9401973,"car_sharing","amenity","Grünes Auto Göttingen",NA
"1321008607","Niedersachsen",51.5332613,9.9437183,"car_sharing","amenity","Grünes Auto Göttingen",NA
"1334054385","Niedersachsen",51.5427845,9.9382208,"car_sharing","amenity","Stadt-Teil-Auto Göttingen",NA
"1688252176","Niedersachsen",52.2803679,8.083384,"car_sharing","amenity",NA,NA
"1694592189","Niedersachsen",52.4205274,9.7977825,"car_sharing","amenity","Quicar",NA
"1752338792","Niedersachsen",52.2669242,10.5258738,"car_sharing","amenity","Drive Carsharing",NA
"1754762129","Niedersachsen",52.2575404,10.5159703,"car_sharing","amenity","Greenwheels",NA
"1754762130","Niedersachsen",52.268238,10.5406474,"car_sharing","amenity","Greenwheels",NA
"1765091782","Niedersachsen",52.2757994,10.532074,"car_sharing","amenity","Drive Carsharing",NA
"1777152414","Niedersachsen",53.1455127,8.2134794,"car_sharing","amenity","cambio",NA
"1841136400","Niedersachsen",53.2280395,10.4021238,"car_sharing","amenity","Cambio",NA
"1951228240","Niedersachsen",52.3687663,9.7535375,"car_sharing","amenity","Quicar",NA
"1951228244","Niedersachsen",52.368815,9.7535773,"car_sharing","amenity","Stadtmobil",NA
"1951228253","Niedersachsen",52.3780231,9.7617829,"car_sharing","amenity","Quicar",NA
"1951228260","Niedersachsen",52.3780473,9.7618545,"car_sharing","amenity","Stadtmobil",NA
"1981130834","Niedersachsen",52.2309266,10.5391299,"car_sharing","amenity","Drive Carsharing",NA
"1981130836","Niedersachsen",52.2644826,10.5056631,"car_sharing","amenity","Drive Carsharing",NA
"1981130838","Niedersachsen",52.2843757,10.5186622,"car_sharing","amenity","Drive Carsharing",NA
"1981130841","Niedersachsen",52.3001618,10.5446492,"car_sharing","amenity","Drive Carsharing",NA
"2017319531","Niedersachsen",51.5365686,9.9278743,"car_sharing","amenity","Stadtteilauto",NA
"2116092477","Niedersachsen",52.2629159,10.5446458,"car_sharing","amenity","Drive Carsharing",NA
"2235009573","Niedersachsen",52.2690649,10.5395307,"car_sharing","amenity","Flinkster",NA
"2235009574","Niedersachsen",52.2733767,10.5402052,"car_sharing","amenity",NA,NA
"2235009576","Niedersachsen",52.2743593,10.5429334,"car_sharing","amenity","Flinkster",NA
"2248538496","Niedersachsen",52.265956,10.5445114,"car_sharing","amenity","Stadtmobil",NA
"2362945672","Niedersachsen",52.2620369,10.5287563,"car_sharing","amenity","Drive Carsharing",NA
"2405838249","Niedersachsen",52.3161039,10.5597167,"car_sharing","amenity","Quicar",NA
"2482779996","Niedersachsen",52.4525658,9.7390972,"car_sharing","amenity","Quicar",NA
"2709764838","Niedersachsen",52.2821439,8.0428481,"car_sharing","amenity","Stadtteilauto OS GmbH",NA
"2734361966","Niedersachsen",52.4092497,9.7997445,"car_sharing","amenity",NA,NA
"2877580655","Niedersachsen",53.1400585,8.2191657,"car_sharing","amenity","cambio",NA
"3007388950","Niedersachsen",52.3923274,9.5969688,"car_sharing","amenity","Quicar",NA
"3089274499","Niedersachsen",53.1466218,8.1799815,"car_sharing","amenity","Cambio",NA
"3138381504","Niedersachsen",52.4111338,9.80492,"car_sharing","amenity",NA,NA
"3172264365","Niedersachsen",52.4382197,9.7418405,"car_sharing","amenity","Quicar",NA
"3258573268","Niedersachsen",53.1493036,8.1994947,"car_sharing","amenity","Ford Carsharing",NA
"3258573270","Niedersachsen",53.1462858,8.1873791,"car_sharing","amenity","Ford Carsharing",NA
"3706915776","Niedersachsen",53.156743,8.220919,"car_sharing","amenity","cambio",NA
"3903679834","Niedersachsen",52.3817716,9.7190427,"car_sharing","amenity",NA,NA
