"","lat","lon","place","name"
"2228",49.4961195,8.476497,"Baden-Württemberg","Cafe Palms"
"2229",49.0103806,8.3961828,"Baden-Württemberg","Venus Bar"
"2230",49.1689621,9.2017523,"Baden-Württemberg","PhÃ¶nix Bar"
"2231",48.8014691,10.1838877,"Baden-Württemberg","Brezge"
"2232",48.1205199,9.0779535,"Baden-Württemberg","Danhamer"
"2233",48.6484058,9.4529804,"Baden-Württemberg","Enoteca Bacco"
"2234",49.4896877,8.4701616,"Baden-Württemberg","Rosanellis Bar"
"2235",48.7388697,9.0770839,"Baden-Württemberg","Bar"
"2236",49.4904124,8.4693548,"Baden-Württemberg","Dejavu Shisha Lounge"
"2237",47.6654966,9.1750758,"Baden-Württemberg","Weinteufele"
"2238",48.8036613,9.2179008,"Baden-Württemberg","SJ Sportbar"
"2239",48.8036573,9.2178237,"Baden-Württemberg","Wilhelms-SchÃ¤nke"
"2240",49.3883714,8.8032926,"Baden-Württemberg","Piano Bar"
"2241",47.7609043,8.8374347,"Baden-Württemberg","Bistro GlÃ¼ckspils"
"2242",47.66166,9.495285,"Baden-Württemberg","Cocktailbar MÃ¡kaÃ¡"
"2243",48.8652809,8.5050098,"Baden-Württemberg","Arrestkeller"
"2244",48.0080791,7.8189454,"Baden-Württemberg","StuSie Bar"
"2245",48.5133067,9.0656519,"Baden-Württemberg","Pausenhof"
"2246",48.6476292,9.4412744,"Baden-Württemberg","CD-PilsstÃ¼ble"
"2247",48.6457835,9.4458738,"Baden-Württemberg","Die Kneipe"
"2248",48.6439435,9.451579,"Baden-Württemberg","Hopfenstube"
"2249",47.9868979,7.7983268,"Baden-Württemberg","Exotica Saftbar Obstbar"
"2250",48.9991036,8.4059371,"Baden-Württemberg","Fantastico"
"2251",48.0624992,8.5004013,"Baden-Württemberg","HÃ¶lzekÃ¶nig"
"2252",49.3798148,8.6903816,"Baden-Württemberg","Bistro Fandango"
"2253",48.896838,8.5748141,"Baden-Württemberg","stiel Bar"
"2254",49.1394913,10.0702693,"Baden-Württemberg","Bartenders"
"2255",48.6963506,8.1376559,"Baden-Württemberg","KÃ¶nigs"
"2256",49.0034947,9.4928173,"Baden-Württemberg","Miranius Lounge"
"2257",48.1589108,8.6329638,"Baden-Württemberg","JJ's IndoorGolf & Lounge"
"2258",49.4940397,8.4580101,"Baden-Württemberg","Hagestolz Bar"
"2259",49.4936357,8.4594287,"Baden-Württemberg","Moustache"
"2260",49.4933831,8.4597113,"Baden-Württemberg","Nummer 6"
"2261",49.493438,8.4595732,"Baden-Württemberg","Onkel Otto Bar"
"2262",49.4937947,8.4586459,"Baden-Württemberg","Kiets KÃ¶nig"
"2263",49.493339,8.4602134,"Baden-Württemberg","Houdini - Magic Bar"
"2264",49.4938125,8.4578517,"Baden-Württemberg","Volume Shots & Cocktailbar"
"2265",48.3515258,9.9724596,"Baden-Württemberg",NA
"2266",48.8366101,10.0721158,"Baden-Württemberg","Erna's"
"2267",49.1428528,9.223051,"Baden-Württemberg","Ray Lemon"
"2268",49.4077695,8.6948215,"Baden-Württemberg","ginsburg"
"2269",48.6833272,10.1543295,"Baden-Württemberg","Bistro im Zollamt"
"2270",48.4930053,9.2150128,"Baden-Württemberg","la mela. Bar, Pizza, Lounge"
"2271",47.6392994,8.3535325,"Baden-Württemberg","Schlosskeller Schwerzen"
"2272",48.6340047,9.8032198,"Baden-Württemberg","Backstage Cocktail & Bar"
"2273",49.504778,8.4873071,"Baden-Württemberg","Cafebar MEXX"
"2274",48.7897087,9.2756593,"Baden-Württemberg","Weingut Diehl"
"2275",47.7824125,9.6128051,"Baden-Württemberg","Lemon"
"2276",48.929429,9.4775193,"Baden-Württemberg","Little Rose"
"2277",48.7755372,9.1716193,"Baden-Württemberg","GiGi Burger"
"2278",48.841486,10.0954168,"Baden-Württemberg","Evino Cocktailbar"
"2279",48.8399968,10.0936118,"Baden-Württemberg","K1 Bar+Lounge"
"2280",48.8380645,10.0925859,"Baden-Württemberg","Bar & Restaurant Spion"
"2281",48.836404,10.0905832,"Baden-Württemberg","unsichtbar"
"2282",48.8368851,10.0925568,"Baden-Württemberg","Bo's Westside"
"2283",48.8366597,10.0942254,"Baden-Württemberg","Leylas Shisha-Bar"
"2284",48.5570459,8.9042669,"Baden-Württemberg","TNT"
"2285",49.3847547,8.5745355,"Baden-Württemberg","Grey's Schwetzingen"
"2286",49.3832881,8.5727869,"Baden-Württemberg","Shisha Lounge"
"2287",48.7221557,9.1627719,"Baden-Württemberg","Churchillbar"
"2288",48.7033457,9.0023006,"Baden-Württemberg","Insomnia, Schischa Lounge"
"2289",47.7803289,9.6138195,"Baden-Württemberg","Gordons"
"2290",48.7753774,9.1776345,"Baden-Württemberg","Dresden Bar"
"2291",49.420054,8.6567921,"Baden-Württemberg","Heidelbeach/Heidelgarden"
"2292",48.647172,9.4527863,"Baden-Württemberg","Lion no 5"
"2293",48.152832,9.4740374,"Baden-Württemberg",NA
"2294",47.983269,8.8184154,"Baden-Württemberg","Black Jack"
"2295",47.9849997,8.8190271,"Baden-Württemberg","Bar Cocoon"
"2296",47.9826558,8.8190693,"Baden-Württemberg","Pils-Bar Zur Wende"
"2297",47.9831919,8.8120417,"Baden-Württemberg","Zapfhahn"
"2298",47.9849362,8.8208039,"Baden-Württemberg","Hexenkeller"
"2299",47.985322,8.8228532,"Baden-Württemberg","Faces Bar & Lounge"
"2300",47.9862308,8.8202955,"Baden-Württemberg","Cocktailbar Cinelounge"
"2301",47.9861392,8.8210358,"Baden-Württemberg","Escena Habana"
"2302",48.7757132,9.1718221,"Baden-Württemberg","OneTableClub"
"2303",48.8978136,9.192126,"Baden-Württemberg","wunderbar"
"2304",47.8403048,9.6702636,"Baden-Württemberg","GrÃ¼ner Berg"
"2305",48.8401007,10.0930682,"Baden-Württemberg","Liquid Saftladen"
"2306",48.6722082,9.3795646,"Baden-Württemberg","Unsichtbar"
"2307",49.4085894,8.6902323,"Baden-Württemberg","Lino`s Bar"
"2308",49.0885176,9.2817848,"Baden-Württemberg","Schirmbar"
"2309",48.5462334,7.9754811,"Baden-Württemberg","Le Chapeau"
"2310",47.9858096,8.8201756,"Baden-Württemberg","Laguna - Cocktail Lounge"
"2311",47.9840616,8.8196809,"Baden-Württemberg","Cafe Toros"
"2312",47.9835453,8.819796,"Baden-Württemberg","Bistro Caruso"
"2313",47.9835642,8.8199005,"Baden-Württemberg","Blue Move"
"2314",48.6940378,8.1360529,"Baden-Württemberg","Aviva Djembe"
"2315",47.8274132,9.6397858,"Baden-Württemberg","Achperle"
"2316",47.593208,7.6235324,"Baden-Württemberg","Pils Beizle"
"2317",48.7730598,9.1773789,"Baden-Württemberg","Dilayla"
"2318",48.9499422,9.4349556,"Baden-Württemberg","vis-Ã -vis"
"2319",49.1327034,9.218174,"Baden-Württemberg","Bar Code"
"2320",48.6148893,9.843672,"Baden-Württemberg","Le Clochard"
"2321",48.6154484,9.8423969,"Baden-Württemberg","Maxime"
"2322",48.7728037,9.176511,"Baden-Württemberg","caffÃ¨-bar"
"2323",48.5413448,9.0599889,"Baden-Württemberg",NA
"2324",48.3967505,9.9899302,"Baden-Württemberg","Zur Zill"
"2325",49.377908,8.5841977,"Baden-Württemberg",NA
"2326",48.7698274,8.3381552,"Baden-Württemberg","Nawas Lounge"
"2327",48.7635807,8.3343941,"Baden-Württemberg","Journal"
"2328",48.7637636,8.3346608,"Baden-Württemberg","Abseits Sportsbar"
"2329",49.1421902,9.2336869,"Baden-Württemberg","Inthegration"
"2330",49.1428432,9.2295983,"Baden-Württemberg","Moonique"
"2331",48.7254994,9.1922857,"Baden-Württemberg",NA
"2332",48.5392021,9.28365,"Baden-Württemberg","mattini's"
"2333",48.7799419,9.2535249,"Baden-Württemberg","Bianco e nero"
"2334",48.1421742,7.7025241,"Baden-Württemberg","Die Kleine Kneipe"
"2335",48.8765253,9.3993761,"Baden-Württemberg","Palme"
"2336",48.8765331,9.6346189,"Baden-Württemberg","Lagune"
"2337",48.8740216,9.6347832,"Baden-Württemberg","Mocca"
"2338",48.0756837,8.7359216,"Baden-Württemberg","Bierzwickel"
"2339",48.0718879,8.7417365,"Baden-Württemberg","Old School"
"2340",49.139921,9.2242863,"Baden-Württemberg",NA
"2341",49.1387381,9.2201512,"Baden-Württemberg","Flavour"
"2342",48.7692902,9.159454,"Baden-Württemberg","Die Bar"
"2343",48.7235065,9.1626549,"Baden-Württemberg","CBC Sektbar"
"2344",48.7234494,9.1614248,"Baden-Württemberg","Limone Lounge-Bar"
"2345",49.0833157,9.1906913,"Baden-Württemberg","St. Trop Bistro Pub"
"2346",49.4849703,8.4542281,"Baden-Württemberg","Hotel Speicher7"
"2347",48.7760166,9.1730846,"Baden-Württemberg","Tonstudio"
"2348",48.7739276,9.1786592,"Baden-Württemberg","People Club"
"2349",48.6287893,8.0786683,"Baden-Württemberg","P3"
"2350",48.7718795,9.1785169,"Baden-Württemberg","Cafe Mistral"
"2351",49.2293652,9.1628702,"Baden-Württemberg","BernieÂ´s Bistro-Bar"
"2352",49.010176,8.394488,"Baden-Württemberg","King Karl"
"2353",49.1096546,9.7326606,"Baden-Württemberg","AnÃ¤sthesie"
"2354",49.0082667,8.3916813,"Baden-Württemberg","Kofferraum"
"2355",48.8238743,10.0625766,"Baden-Württemberg","Surprise Billiard"
"2356",48.8067963,9.5259155,"Baden-Württemberg","Sportsbar el Classico"
"2357",48.8145029,9.4191034,"Baden-Württemberg","Oki's Shisha Bar"
"2358",49.4849485,8.4682973,"Baden-Württemberg","KOI Bar"
"2359",48.9950753,8.4027069,"Baden-Württemberg","Rosebottel"
"2360",47.6300338,7.903682,"Baden-Württemberg","Winners Bar und Spielothek"
"2361",48.9953434,8.4021715,"Baden-Württemberg","Schlossbar"
"2362",49.0055911,8.4100484,"Baden-Württemberg",NA
"2363",49.2056155,9.5774781,"Baden-Württemberg","Charisma"
"2364",49.4884956,8.4742015,"Baden-Württemberg","Cafe Bar Regenbogen"
"2365",48.6494847,9.4436335,"Baden-Württemberg","Mauritius"
"2366",48.8140511,9.2741401,"Baden-Württemberg","Pinte"
"2367",48.7848033,9.1786246,"Baden-Württemberg","Kowalski"
"2368",49.488262,8.4644954,"Baden-Württemberg","CafÃ© Marrakesch"
"2369",49.492716,8.4629708,"Baden-Württemberg","Genesis"
"2370",49.4123983,8.7104346,"Baden-Württemberg","ZKB - Zimmer KÃ¼che Bar"
"2371",48.6485339,9.4526244,"Baden-Württemberg","Milchbar"
"2372",48.7021926,9.6569516,"Baden-Württemberg","Tacuba Shisha Lounge"
"2373",48.3995632,9.9895945,"Baden-Württemberg","Stitz"
"2374",48.0269162,8.6016153,"Baden-Württemberg","Martin's Pilzbar"
"2375",49.4133742,8.7132947,"Baden-Württemberg","Bent Bar"
"2376",47.9983103,7.8490353,"Baden-Württemberg","QU"
"2377",48.3976103,9.9863218,"Baden-Württemberg","Sassy Sisha-Bar"
"2378",48.4194261,9.8987939,"Baden-Württemberg","Pool Billard"
"2379",49.5471523,8.673125,"Baden-Württemberg","Alte MÃ¼nze"
"2380",49.2419079,8.8936221,"Baden-Württemberg","Westpoint Lounge Bar"
"2381",49.2419272,8.893543,"Baden-Württemberg","VIP Lounge"
"2382",48.8082779,9.2762712,"Baden-Württemberg","m-fÃ¼nf"
"2383",48.7728416,9.1731139,"Baden-Württemberg","Billardsaal"
"2384",49.121957,10.0937215,"Baden-Württemberg","Beat Bowl"
"2385",49.1350018,8.9053329,"Baden-Württemberg","Sam's"
"2386",48.5185998,10.1226661,"Baden-Württemberg","Lonetal Brennerei"
"2387",49.484891,8.466886,"Baden-Württemberg","Shooter Stars"
"2388",48.7836604,9.1892309,"Baden-Württemberg","Wulle-Staffel"
"2389",49.1999571,9.5268589,"Baden-Württemberg","L-Toro"
"2390",48.0755447,8.7363678,"Baden-Württemberg","Kdrei, Cafe Lounge Bar"
"2391",48.2835789,9.7296795,"Baden-Württemberg","Patrik's"
"2392",49.0115808,8.3594318,"Baden-Württemberg","Champs-Ã‰lysÃ©es"
"2393",47.6515774,9.4810262,"Baden-Württemberg","Sky33"
"2394",48.7994949,9.1849934,"Baden-Württemberg","Kleiner Raum"
"2395",48.0003981,7.7159706,"Baden-Württemberg","Living"
"2396",48.890939,9.316489,"Baden-Württemberg","SchillerstÃ¼ble"
"2397",48.4505199,7.9720514,"Baden-Württemberg","Fantasy"
"2398",49.2064132,9.5840242,"Baden-Württemberg","Flamingo Sportsbar"
"2399",48.3967152,9.9855219,"Baden-Württemberg","Puzzles Bar"
"2400",48.6473135,9.4527785,"Baden-Württemberg","AmadÃ¤us Bistro"
"2401",48.6471753,9.453736,"Baden-Württemberg","Wilder Mann"
"2402",48.6457806,9.451381,"Baden-Württemberg","Zwo"
"2403",49.0047855,8.4159239,"Baden-Württemberg","Selvi Selection - Reiselounge & Vinothek"
"2404",48.9056049,9.0797362,"Baden-Württemberg","Schlosskellerei"
"2405",48.5570371,8.9597396,"Baden-Württemberg","Jugendclub Entringen"
"2406",48.773025,9.1784319,"Baden-Württemberg","The Noise"
"2407",47.6486272,7.8236037,"Baden-Württemberg","Cafe Irrlicht"
"2408",48.0650972,8.5322636,"Baden-Württemberg","Maghreb Shisha Lounge"
"2409",48.7821486,9.1585078,"Baden-Württemberg","Eumel"
"2410",48.7965844,9.0106845,"Baden-Württemberg","Cloud7"
"2411",48.7953732,9.0102203,"Baden-Württemberg","Caspian Lounge"
"2412",48.7965844,9.0106845,"Baden-Württemberg","V Billard"
"2413",48.3672102,8.7997504,"Baden-Württemberg","Mauerwerk"
"2414",48.5244217,9.0444483,"Baden-Württemberg","Cum Tempore"
"2415",49.0108359,8.3966273,"Baden-Württemberg","Dubai"
"2416",48.0643296,8.5383914,"Baden-Württemberg","Mauritius"
"2417",48.798733,9.2384136,"Baden-Württemberg","HÃ¼hner-Stall"
"2418",48.7842661,9.1808156,"Baden-Württemberg","Zapfhahn"
"2419",47.811594,8.4531711,"Baden-Württemberg","Gasthaus Hirschen"
"2420",47.6519595,9.4778014,"Baden-Württemberg","TiffanyÂ´s Lounge"
"2421",47.652413,9.4690366,"Baden-Württemberg","Bernd's Bar"
"2422",47.6703535,9.4076818,"Baden-Württemberg","Motorcycles Rockhouse Bar"
"2423",48.8263869,9.063199,"Baden-Württemberg","Esperanto Bar"
"2424",48.9940807,8.3982466,"Baden-Württemberg","Mauritius"
"2425",47.9966558,7.856822,"Baden-Württemberg","Corps Hasso-Borussia"
"2426",49.3007801,8.7331275,"Baden-Württemberg","Echale Limon"
"2427",48.0172681,9.5008832,"Baden-Württemberg","Weinstube Henkel"
"2428",48.8008693,9.0142566,"Baden-Württemberg","Alte Amtei"
"2429",48.8008387,9.0156404,"Baden-Württemberg","domizil"
"2430",48.8022608,9.0155999,"Baden-Württemberg","Bei Inge & Hans im Adler"
"2431",49.4080812,8.674872,"Baden-Württemberg","Two Brother's"
"2432",48.8026333,8.4428805,"Baden-Württemberg","Bistro Panama"
"2433",48.6528096,9.784426,"Baden-Württemberg","Clubhaus TB Gingen"
"2434",48.499041,10.1210323,"Baden-Württemberg","Carpe Diem"
"2435",49.0047999,8.3943624,"Baden-Württemberg","Lucia's Zi Lounge"
"2436",49.0010705,9.7677884,"Baden-Württemberg","Brandenburger TÃ¶rle"
"2437",48.8268235,9.064705,"Baden-Württemberg","Sports Bar"
"2438",49.5900355,9.3935927,"Baden-Württemberg","Splash"
"2439",48.772735,9.1773496,"Baden-Württemberg","Torhaus Zwanzig"
"2440",48.2545263,7.8127724,"Baden-Württemberg","Maxximum"
"2441",49.4922868,8.4635872,"Baden-Württemberg","Seven Day's Shisha Lounge"
"2442",47.6508969,9.4791888,"Baden-Württemberg","Die B.ar"
"2443",49.0101906,8.3740457,"Baden-Württemberg","Otto Bar"
"2444",48.77036,9.1764501,"Baden-Württemberg","Le Petit Coq"
"2445",48.7908727,9.1981796,"Baden-Württemberg","bonnie"
"2446",48.7922341,9.2007631,"Baden-Württemberg","mikro sportsbar"
"2447",48.7923186,9.2010987,"Baden-Württemberg","dreambar / cafe 40 Fieber"
"2448",48.7731032,9.1775129,"Baden-Württemberg","Black"
"2449",48.7704236,9.1765627,"Baden-Württemberg","Milliways"
"2450",49.2385641,8.5093516,"Baden-Württemberg","Deluxe Lounge"
"2451",48.7772033,9.1735779,"Baden-Württemberg","Shot Club"
"2452",48.7652419,8.2362351,"Baden-Württemberg","Jockey Bar"
"2453",48.7122792,9.4176354,"Baden-Württemberg","Bolero"
"2454",49.1443992,9.2223949,"Baden-Württemberg","Prediger"
"2455",47.7591881,8.8346843,"Baden-Württemberg","Cocuba"
"2456",47.7607167,8.8346367,"Baden-Württemberg","El Bar"
"2457",49.134792,10.06537,"Baden-Württemberg","Kantine"
"2458",48.9595981,9.126755,"Baden-Württemberg","CaffÃ¨-Bar"
"2459",48.8050756,9.2160364,"Baden-Württemberg","DMC Bar"
"2460",48.7726903,9.1767359,"Baden-Württemberg","Barbier"
"2461",48.7709807,9.8298949,"Baden-Württemberg","Billard Cafe Heisse Kugel"
"2462",47.6869383,9.83391,"Baden-Württemberg","Craft-Beer-Bar"
"2463",48.8041478,9.2132004,"Baden-Württemberg","Harrys Bar"
"2464",48.7804199,9.1725542,"Baden-Württemberg","Block"
"2465",48.5224968,9.0491112,"Baden-Württemberg","achtbar"
"2466",50.1064475,11.460443,"Bayern","PINA"
"2467",49.4488242,12.1814079,"Bayern","Discothek Metropol"
"2468",48.5755291,13.4601634,"Bayern","Cubana"
"2469",48.1332545,11.6013296,"Bayern","Wasserwerk"
"2470",48.1305833,11.5974147,"Bayern","Negroni"
"2471",48.1296306,11.5965567,"Bayern","Mauroâ€™s Negroni Club"
"2472",48.1315362,11.5968422,"Bayern","Bar Room MÃ¼nchen"
"2473",50.1343087,11.2518447,"Bayern","Diskothek Queen-s"
"2474",47.5682581,10.6954806,"Bayern","Bayrisch Pub"
"2475",48.7377371,11.1814682,"Bayern","Elisenlounge"
"2476",48.3056415,11.9151654,"Bayern","Skybar"
"2477",49.306404,11.3673187,"Bayern","Trend"
"2478",48.1839236,11.611092,"Bayern","Manhattan"
"2479",48.1332364,11.5749452,"Bayern","Chichi"
"2480",49.2756919,11.4605242,"Bayern","New Berlin Club"
"2481",48.1983431,11.5347325,"Bayern","sky"
"2482",48.2148743,11.5308498,"Bayern","Mosaik"
"2483",47.8650045,12.0112434,"Bayern","Cafe Restaurant Bar Niba"
"2484",47.4068587,10.2772841,"Bayern","Spezerei - Apotheke"
"2485",48.1866594,11.5620438,"Bayern","Elmas Lounge"
"2486",48.884207,12.5707296,"Bayern","Ptwo"
"2487",48.7157123,10.7763556,"Bayern","Goldene Zeiten lounge-eventbar"
"2488",48.17294,11.6360797,"Bayern","MAEX"
"2489",48.1728936,11.6357122,"Bayern","Kulis"
"2490",48.5718643,13.4531307,"Bayern","Lemon Lounge"
"2491",48.1556118,11.583066,"Bayern","Tijuana Cafe/Bar/Grill"
"2492",48.1537707,11.5757367,"Bayern","freebird Bar & Food"
"2493",48.1547492,11.5756288,"Bayern","Colours"
"2494",48.1554401,11.5747557,"Bayern","Vega Bar"
"2495",49.0211493,12.0935857,"Bayern","Hab und Gut"
"2496",49.6574758,10.1635538,"Bayern","fundus Bistro und BÃ¼hne"
"2497",48.2839132,10.4691021,"Bayern","Ella's Bar"
"2498",48.2867096,10.4675159,"Bayern","Pilsbar Blaue Traube"
"2499",49.2761505,11.4602714,"Bayern","Schachterl"
"2500",48.1800246,11.553057,"Bayern","Bierstube"
"2501",48.1832679,11.6099436,"Bayern","Bistro"
"2502",49.731056,12.0678283,"Bayern","Beim Wagerer"
"2503",49.795076,9.9908936,"Bayern","Sansibar"
"2504",47.6722472,12.0387796,"Bayern","Schirmbar Geierwally"
"2505",48.1609613,11.5907622,"Bayern","Cocktailhouse"
"2506",48.1519128,11.576102,"Bayern","Tumult"
"2507",47.9864627,11.867248,"Bayern","SiglÂ´s"
"2508",49.7374023,10.1627788,"Bayern","T-Bar"
"2509",48.1768533,10.7608864,"Bayern","Style"
"2510",49.5095864,11.4272231,"Bayern","Boulevard"
"2511",48.1782801,10.7586889,"Bayern","fizz"
"2512",48.1515897,11.5734511,"Bayern","BARer 47"
"2513",48.1257764,11.5668055,"Bayern","Glockenbachsaloon"
"2514",48.1322468,11.5665999,"Bayern","Kr@ftwerk"
"2515",48.1311959,11.5715276,"Bayern","M. C. Mueller"
"2516",48.1317754,11.567303,"Bayern","Edelheiss"
"2517",48.1305017,11.5700445,"Bayern","NiL"
"2518",48.1293906,11.5696724,"Bayern","Auroom"
"2519",48.1307976,11.5699747,"Bayern","Ksar"
"2520",48.1288095,11.5682843,"Bayern","Hey Luigi"
"2521",48.1301414,11.5678276,"Bayern","Jennifer Parks"
"2522",48.1311742,11.5686047,"Bayern","Bau"
"2523",48.8818073,12.5696728,"Bayern","Feinkost Trocchia"
"2524",49.7369766,10.1599181,"Bayern","Sport's Bar"
"2525",48.1375229,11.5683455,"Bayern","ILANGA Wine Bar"
"2526",48.1595715,11.5834309,"Bayern","Coccodrillo"
"2527",48.1596434,11.5841103,"Bayern","Dodici"
"2528",48.1580815,11.5845453,"Bayern","Deluxe Munich"
"2529",47.5125276,10.2763149,"Bayern","Triangel"
"2530",49.9744355,9.1497562,"Bayern","Sandbar"
"2531",49.7893198,9.930549,"Bayern","Escobar"
"2532",48.1583457,11.5635876,"Bayern","Reizbar"
"2533",50.31832,11.9155773,"Bayern","Rossini"
"2534",48.1562072,11.5615886,"Bayern","Vinum Gustave"
"2535",49.9436152,11.5727768,"Bayern","Shooters"
"2536",48.1551654,11.5760214,"Bayern","Le Florida"
"2537",48.1569555,11.5848497,"Bayern","Chico's Cocktailbar"
"2538",48.1992415,11.3735884,"Bayern","Weinbauer"
"2539",48.4500389,12.3546033,"Bayern","Awa Lounge & Bar"
"2540",47.9093258,11.2766936,"Bayern","Flimmis Bistro"
"2541",48.143772,11.5744227,"Bayern","Manhattan"
"2542",48.5607164,10.6795444,"Bayern","P2"
"2543",48.5814577,10.4950701,"Bayern","Bistro Havanna"
"2544",48.1582598,11.5721306,"Bayern","isses"
"2545",48.1514054,11.5723661,"Bayern","Garibaldibar"
"2546",48.1625294,11.5808752,"Bayern","Hot Shot"
"2547",48.1631258,11.590641,"Bayern","Schluckauf"
"2548",48.2211999,11.6671268,"Bayern","49er Sportsbar"
"2549",49.0394001,10.5976046,"Bayern","Planlos"
"2550",49.0419995,10.587202,"Bayern","Club D1"
"2551",49.455017,11.0723419,"Bayern","Mata Hari Bar"
"2552",49.3270076,12.1066913,"Bayern","Kostbar"
"2553",48.1765429,11.244155,"Bayern","Pico Lounge"
"2554",48.1550199,11.5714016,"Bayern","Bonnie Bar"
"2555",48.9390858,12.2018585,"Bayern",NA
"2556",47.7243296,10.3154196,"Bayern","KÃ¼nstlerhaus"
"2557",47.7259661,10.315746,"Bayern","Glamour"
"2558",47.7261546,10.316645,"Bayern","Trio Bar"
"2559",47.7277794,10.3171005,"Bayern","Sonderbar"
"2560",47.7276421,10.3170433,"Bayern","JIM JIM"
"2561",47.7240427,10.3205563,"Bayern","Ritterkeller"
"2562",47.7260327,10.3189339,"Bayern","Rakete"
"2563",47.7217263,10.3141244,"Bayern","Talisman"
"2564",47.7254824,10.3167361,"Bayern","Puro Club"
"2565",47.7252904,10.3168037,"Bayern","Vinum"
"2566",47.726162,10.3169818,"Bayern","Metro"
"2567",47.7267777,10.3178132,"Bayern","Diskothek Pegasus"
"2568",47.7233495,10.3248089,"Bayern","Riverside"
"2569",49.5803654,10.6076176,"Bayern","moment"
"2570",49.580613,10.6085339,"Bayern","Magnet"
"2571",50.1820419,10.3280891,"Bayern","Schneckeneck"
"2572",49.671785,11.1859273,"Bayern","ZwetschgenstÃ¼berl"
"2573",48.1200621,11.5735514,"Bayern","Wuidbar"
"2574",49.2497284,11.236483,"Bayern","Cocktailbar CafÃ© Blue Line"
"2575",48.3708543,10.8929624,"Bayern","Beim WeiÃŸen Lamm"
"2576",48.3712211,10.8903365,"Bayern","Purist"
"2577",49.0166878,12.0959919,"Bayern","da Silva"
"2578",49.3280618,11.0215948,"Bayern","Prinz"
"2579",49.7175481,11.0604002,"Bayern","Blue Note"
"2580",49.5972762,11.0128734,"Bayern","Ambulanz"
"2581",48.1557138,11.5831223,"Bayern","Green Room"
"2582",48.1247418,11.5506755,"Bayern","Substanz"
"2583",47.7615779,11.5668898,"Bayern","Das Gasthaus"
"2584",50.0456002,10.2221977,"Bayern","Bar Topolino"
"2585",48.080544,11.6411656,"Bayern","Unibar"
"2586",48.1573801,12.8329699,"Bayern","s'Achterl"
"2587",48.1254822,11.5403637,"Bayern","PfeuferstÃ¼berl"
"2588",48.0655047,11.6662887,"Bayern","Carpe Diem"
"2589",50.261646,10.9653065,"Bayern","Musikkeller Zum BrÃ¼nnle"
"2590",50.2614183,10.9654721,"Bayern","Wohnzimmer"
"2591",48.4028892,13.311541,"Bayern","We love you (aka ""Love"")"
"2592",48.0464055,11.9675408,"Bayern","Bar"
"2593",48.1511143,11.6198645,"Bayern","American Bar"
"2594",48.6955524,10.9263502,"Bayern","Cockpit"
"2595",49.4523983,11.0719488,"Bayern","Mexican Beach Bar"
"2596",47.6274562,12.1902053,"Bayern",NA
"2597",48.4687234,11.931045,"Bayern","Stevan's"
"2598",48.3684855,10.8993292,"Bayern","La Boqueria"
"2599",49.4488125,11.0773692,"Bayern","Moser"
"2600",48.3964881,11.75423,"Bayern","Twenty Nine"
"2601",47.6417529,10.1221013,"Bayern","Bistro Relax"
"2602",49.7908833,9.9438602,"Bayern","Chambinzky"
"2603",47.8039371,10.2146199,"Bayern","OlliÂ´s Bar"
"2604",48.851332,10.4885504,"Bayern","StÃ¤pfele"
"2605",48.845955,10.5061077,"Bayern","Outback"
"2606",48.1176947,11.6885332,"Bayern","Peppermint Lounge"
"2607",49.0210155,12.0940149,"Bayern","Flannigan's"
"2608",49.021261,12.0927913,"Bayern","Wunderbar"
"2609",49.7918474,9.9284167,"Bayern","Orient Palast"
"2610",49.4845557,10.9971108,"Bayern","Cafe-Bar Ruine"
"2611",48.1290547,11.5944943,"Bayern","Hacienda"
"2612",48.2444651,10.3645912,"Bayern","Rockcafe Crazy"
"2613",47.7241848,10.3213406,"Bayern","Die Bar"
"2614",47.7215094,10.3218156,"Bayern","Centro Italiano"
"2615",49.4482521,11.0791567,"Bayern","Stage 2000"
"2616",48.3636707,10.8995911,"Bayern","Crazy Bar"
"2617",49.5773318,10.9983655,"Bayern","New Force Discothek"
"2618",49.9795767,9.1471423,"Bayern","Memories Premium Shisha Lounge"
"2619",48.1299404,11.4869991,"Bayern","Winners"
"2620",48.1528341,11.5075447,"Bayern","Nymphenburger Bistro"
"2621",47.5995552,9.8866612,"Bayern","Weinstube"
"2622",47.6009568,9.8872138,"Bayern","Ãœ30"
"2623",47.6048596,9.8897028,"Bayern","American Dream V8"
"2624",47.5449391,9.6825716,"Bayern","Coco Loco Cocktailbar"
"2625",48.3636721,10.8997158,"Bayern","Crazy Bar"
"2626",48.364613,10.8994027,"Bayern","Caipi Cocktailbar"
"2627",48.1344921,11.570169,"Bayern","Due"
"2628",48.1342926,11.5680554,"Bayern","Patolli"
"2629",48.3642982,10.901063,"Bayern","BerghÃ¼tte"
"2630",48.3658651,10.8996196,"Bayern","Antoniushof"
"2631",48.364665,10.9006495,"Bayern","Backside"
"2632",47.5115923,10.2804976,"Bayern","Barfly"
"2633",48.1121583,11.5531592,"Bayern","Self"
"2634",48.1618424,11.5885611,"Bayern","Abseits"
"2635",48.1489751,11.5343319,"Bayern","Workers"
"2636",48.3653229,10.8974353,"Bayern","Katharinenklause"
"2637",48.3643475,10.9000516,"Bayern","Peaches"
"2638",48.3643079,10.9000648,"Bayern","Jakobus"
